5986,"Easyjet Switzerland",\N,\N,\N,\N,\N,"N"
6347,"QO",\N,\N,\N,\N,\N,"N"
5989,"EBA Express",\N,\N,\N,\N,\N,"N"
5990,"Wizzair",\N,\N,\N,\N,\N,"N"
5991,"Citybird",\N,\N,\N,\N,\N,"N"
6346,"Air Fiordland",\N,\N,\N,\N,\N,"N"
5994,"Chartered",\N,\N,\N,\N,\N,"N"
5995,"Aeropostal",\N,\N,\N,\N,\N,"N"
5996,"Air Andaman",\N,\N,\N,\N,\N,"N"
5997,"TNT Airways",\N,\N,\N,\N,\N,"N"
5998,"Sobelair",\N,\N,\N,\N,\N,"N"
5999,"Aviaco",\N,\N,\N,\N,\N,"N"
6000,"EBA",\N,\N,\N,\N,\N,"N"
6001,"Air Inter",\N,\N,\N,\N,\N,"N"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6307,"LTU",\N,\N,\N,\N,\N,"Y"
6004,"Aerotaxi",\N,\N,\N,\N,\N,"N"
6005,"Thomas Cook",\N,\N,\N,\N,\N,"N"
6006,"Jes Air",\N,\N,\N,\N,\N,"N"
6007,"SONG",\N,\N,\N,\N,\N,"N"
6008,"1time",\N,\N,\N,\N,\N,"N"
6009,"go!",\N,\N,\N,\N,\N,"N"
6312,"AirOne",\N,\N,\N,\N,\N,"Y"
6313,"Pan American",\N,\N,\N,\N,\N,"N"
6012,"Austrian",\N,\N,\N,\N,\N,"N"
6345,"Air Aspiring",\N,\N,\N,\N,\N,"N"
6014,"Tuifly",\N,\N,\N,\N,\N,"Y"
6015,"Tuifly",\N,\N,\N,\N,\N,"Y"
6016,"Hapag-Lloyd",\N,\N,\N,\N,\N,"Y"
6306,"TUIfly",\N,\N,\N,\N,\N,"Y"
6018,"Juneyao Airlines",\N,\N,\N,\N,\N,"Y"
6019,"Deer Air",\N,\N,\N,\N,\N,"Y"
6020,"SAS Norge",\N,\N,\N,\N,\N,"Y"
6021,"Flugf",\N,\N,\N,\N,\N,"Y"
6022,"LTU",\N,\N,\N,\N,\N,"Y"
6023,"Condor",\N,\N,\N,\N,\N,"Y"
6024,"Transwede Airways",\N,\N,\N,\N,\N,"Y"
6025,"Hapag-Lloyd Express",\N,\N,\N,\N,\N,"Y"
6026,"Condor Berlin",\N,\N,\N,\N,\N,"Y"
6027,"SkyEurope Airlines",\N,\N,\N,\N,\N,"Y"
6028,"Inter Sky",\N,\N,\N,\N,\N,"Y"
6029,"DOT LT",\N,\N,\N,\N,\N,"Y"
6030,"GIRjet",\N,\N,\N,\N,\N,"Y"
6031,"Clickair",\N,\N,\N,\N,\N,"Y"
6032,"easyJet Switzerland",\N,\N,\N,\N,\N,"Y"
6033,"Lithuanian Airlines",\N,\N,\N,\N,\N,"N"
6034,"Iberia",\N,\N,\N,\N,\N,"N"
6035,"LGW-Luftfahrtgesellschaft Walter",\N,\N,\N,\N,\N,"N"
6036,"FLM Aviation",\N,\N,\N,\N,\N,"N"
6037,"Thai Airways",\N,\N,\N,\N,\N,"N"
6038,"WDL",\N,\N,\N,\N,\N,"Y"
6380,"Contactair",\N,\N,\N,\N,\N,"Y"
6040,"Darwin Airlines",\N,\N,\N,\N,\N,"Y"
6377,"Clickair",\N,\N,\N,\N,\N,"Y"
6042,"Wizzair",\N,\N,\N,\N,\N,"Y"
6043,"Emirates",\N,\N,\N,\N,\N,"Y"
6044,"Comeravia",\N,\N,\N,\N,\N,"N"
6045,"AeBal",\N,\N,\N,\N,\N,"N"
6046,"Aero Lloyd",\N,\N,\N,\N,\N,"N"
6047,"LTU S",\N,\N,\N,\N,\N,"N"
6048,"Flugfellag Vestmannaeyja",\N,\N,\N,\N,\N,"Y"
6049,"Wizzair",\N,\N,\N,\N,\N,"Y"
6050,"Carpartair",\N,\N,\N,\N,\N,"Y"
6051,"Syrianair - Syrian Arab Airlines",\N,\N,\N,\N,\N,"Y"
6052,"Freebird Airlines",\N,\N,\N,\N,\N,"Y"
6305,"Tyrolean Airways",\N,\N,\N,\N,\N,"N"
6054,"LGW-Luftfahrtgesellschaft Walter",\N,\N,\N,\N,\N,"Y"
6055,"Clickair",\N,\N,\N,\N,\N,"Y"
6056,"Wideroe",\N,\N,\N,\N,\N,"N"
6057,"Smartwings",\N,\N,\N,\N,\N,"N"
6329,"QF",\N,\N,\N,\N,\N,"N"
6059,"VBird",\N,\N,\N,\N,\N,"N"
6060,"BBG",\N,\N,\N,\N,\N,"N"
6061,"FTI",\N,\N,\N,\N,\N,"N"
6062,"Air Columbus",\N,\N,\N,\N,\N,"N"
6063,"Emirates",\N,\N,\N,\N,\N,"Y"
6064,"Air Asia ",\N,\N,\N,\N,\N,"Y"
6065,"LTU",\N,\N,\N,\N,\N,"Y"
6066,"Qantas ",\N,\N,\N,\N,\N,"Y"
6067,"TED",\N,\N,\N,\N,\N,"Y"
6069,"Iberia",\N,\N,\N,\N,\N,"N"
6070,"Condor",\N,\N,\N,\N,\N,"N"
6071,"Hapag-Lloyd Express",\N,\N,\N,\N,\N,"N"
6072,"American Eagle",\N,\N,\N,\N,\N,"N"
6074,"Jetstar Asia",\N,\N,\N,\N,\N,"N"
6075,"AeBal Aerolineas Baleares",\N,\N,\N,\N,\N,"N"
6076,"Transavia",\N,\N,\N,\N,\N,"N"
6077,"Inter Airlines",\N,\N,\N,\N,\N,"N"
6078,"Thomas Cook Airlines powered by Condor",\N,\N,\N,\N,\N,"N"
6079,"WDL Aviation",\N,\N,\N,\N,\N,"N"
6080,"Aero Lloyd",\N,\N,\N,\N,\N,"N"
6081,"EuroBelgian Airlines",\N,\N,\N,\N,\N,"N"
6082,"Hapag Lloyd Express",\N,\N,\N,\N,\N,"N"
6083,"Hapag Lloyd Express",\N,\N,\N,\N,\N,"N"
6084,"Condor",\N,\N,\N,\N,\N,"Y"
6085,"Hapag Lloyd Express",\N,\N,\N,\N,\N,"Y"
6086,"MD Airlines",\N,\N,\N,\N,\N,"N"
6087,"Volareweb",\N,\N,\N,\N,\N,"N"
6088,"V-Bird",\N,\N,\N,\N,\N,"N"
6089,"Air Service Berlin",\N,\N,\N,\N,\N,"N"
6090,"GEXX",\N,\N,\N,\N,\N,"N"
6091,"EFOS Flight Charter",\N,\N,\N,\N,\N,"N"
6092,"Lufthansa Regional",\N,\N,\N,\N,\N,"Y"
6379,"Classic Wings",\N,\N,\N,\N,\N,"Y"
6094,"Chautauqa Airlines",\N,\N,\N,\N,\N,"N"
6095,"Hapag-Lloyd",\N,\N,\N,\N,\N,"N"
6096,"Nusantara Air Charter",\N,\N,\N,\N,\N,"N"
6097,"Sriwijaya Air",\N,\N,\N,\N,\N,"N"
6098,"Batavia Air",\N,\N,\N,\N,\N,"N"
6099,"Thai Airways",\N,\N,\N,\N,\N,"N"
6100,"One-Two-GO (Orient Thai)",\N,\N,\N,\N,\N,"N"
6101,"Vueling",\N,\N,\N,\N,\N,"Y"
6102,"Iberia",\N,\N,\N,\N,\N,"N"
6103,"Saha Air",\N,\N,\N,\N,\N,"N"
6104,"Iran Air Tours",\N,\N,\N,\N,\N,"N"
6105,"Zagros Airlines",\N,\N,\N,\N,\N,"N"
6106,"Lithuanian Airlines",\N,\N,\N,\N,\N,"N"
6107,"Clickair",\N,\N,\N,\N,\N,"Y"
6108,"TUIfly",\N,\N,\N,\N,\N,"Y"
6109,"Biman - Bangladesh Airlines",\N,\N,\N,\N,\N,"Y"
6110,"Tajikistan Airlines",\N,\N,\N,\N,\N,"Y"
6111,"LTU",\N,\N,\N,\N,\N,"Y"
6112,"VLM",\N,\N,\N,\N,\N,"Y"
6113,"Aeromexico",\N,\N,\N,\N,\N,"Y"
6114,"Click",\N,\N,\N,\N,\N,"Y"
6115,"Cubana",\N,\N,\N,\N,\N,"Y"
6116,"Venezolana",\N,\N,\N,\N,\N,"Y"
6117,"Avior",\N,\N,\N,\N,\N,"Y"
6118,"Aeropostal",\N,\N,\N,\N,\N,"Y"
6119,"Laser",\N,\N,\N,\N,\N,"Y"
6120,"Air Caraibes",\N,\N,\N,\N,\N,"Y"
6121,"Freunder der Antonow e.V.",\N,\N,\N,\N,\N,"Y"
6122,"Scat",\N,\N,\N,\N,\N,"Y"
6123,"LGW-Luftfahrtgesellschaft Walter",\N,\N,\N,\N,\N,"Y"
6124,"GB Airways ",\N,\N,\N,\N,\N,"Y"
6125,"Austrian",\N,\N,\N,\N,\N,"Y"
6126,"Lyddair",\N,\N,\N,\N,\N,"Y"
6127,"Skyeurope Airlines",\N,\N,\N,\N,\N,"Y"
6128,"Syrianair",\N,\N,\N,\N,\N,"Y"
6129,"Airquarius",\N,\N,\N,\N,\N,"Y"
6130,"Egypt Air Express",\N,\N,\N,\N,\N,"Y"
6131,"Augusta Air",\N,\N,\N,\N,\N,"Y"
6132,"Privat (Marine)",\N,\N,\N,\N,\N,"Y"
6133,"Flugvelag Vestmannaeyja",\N,\N,\N,\N,\N,"Y"
6134,"Iceland Express (Hello)",\N,\N,\N,\N,\N,"Y"
6135,"Avitrans Nordic (Fly Smaland)",\N,\N,\N,\N,\N,"Y"
6136,"Transavia Airlines",\N,\N,\N,\N,\N,"Y"
6137,"Schenzhen Airlines",\N,\N,\N,\N,\N,"N"
6138,"Premiair",\N,\N,\N,\N,\N,"N"
6139,"easyJet Switzerland",\N,\N,\N,\N,\N,"Y"
6140,"Thai Airways",\N,\N,\N,\N,\N,"Y"
6141,"British Airways/GB Airways",\N,\N,\N,\N,\N,"Y"
6142,"",\N,\N,\N,\N,\N,"Y"
6143,"EVA Evergreen Airways",\N,\N,\N,\N,\N,"N"
6144,"EVA Airways",\N,\N,\N,\N,\N,"N"
6145,"",\N,\N,\N,\N,\N,"N"
6146,"Sabre Airways",\N,\N,\N,\N,\N,"N"
6147,"Iberia",\N,\N,\N,\N,\N,"N"
6148,"Wizzair",\N,\N,\N,\N,\N,"N"
6149,"Air 2000",\N,\N,\N,\N,\N,"N"
6304,"ASL",\N,\N,\N,\N,\N,"N"
6151,"Skyeurope Airlines",\N,\N,\N,\N,\N,"Y"
6152,"Aeroflot",\N,\N,\N,\N,\N,"N"
6153,"Interflug",\N,\N,\N,\N,\N,"N"
6328,"Skippers Aviation",\N,\N,\N,\N,\N,"Y"
6156,"Wideroe",\N,\N,\N,\N,\N,"N"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
6160,"Cruzeiro Do Sul","","",\N,"","Brazil","N"
6161,"Air Tran",\N,\N,\N,\N,\N,"Y"
6162,"GOL",\N,\N,\N,\N,\N,"N"
6163,"Ted",\N,\N,\N,\N,\N,"Y"
6164,"United Express",\N,\N,\N,\N,\N,"N"
6165,"Alitalia (op by Delta)",\N,\N,\N,\N,\N,"Y"
6166,"KLM (op by MALEV)",\N,\N,\N,\N,\N,"Y"
6167,"Scotair",\N,\N,\N,\N,\N,"Y"
6168,"Iberia",\N,\N,\N,\N,\N,"N"
6311,"Wizzair",\N,\N,\N,\N,\N,"Y"
6170,"Transavia Airlines",\N,\N,\N,\N,\N,"N"
6171,"futura",\N,\N,\N,\N,\N,"N"
6172,"TUIfly",\N,\N,\N,\N,\N,"N"
6173,"China Eastern",\N,\N,\N,\N,\N,"N"
6176,"JetBlue",\N,\N,\N,\N,\N,"N"
6177,"Royal Jordanien",\N,\N,\N,\N,\N,"N"
6178,"Austrian",\N,\N,\N,\N,\N,"N"
6179,"Britannia Airways",\N,\N,\N,\N,\N,"N"
6181,"KLM Royal Dutch Airlines Cityhopper",\N,\N,\N,\N,\N,"Y"
6182,"Arctic Air","","","AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6184,"Dakota Norway","","",\N,"","Norway","N"
6185,"Polet Airlines",\N,\N,\N,\N,\N,"Y"
6327,"QantasLink",\N,\N,\N,\N,\N,"Y"
6326,"Deutsche BA",\N,\N,\N,\N,\N,"N"
6325,"Aeris",\N,\N,\N,\N,\N,"N"
6189,"Wizz Air Ukraine",\N,\N,\N,\N,\N,"Y"
6190,"Wizz Air Ukraine",\N,\N,\N,\N,\N,"Y"
6324,"Hapag-Lloyd",\N,\N,\N,\N,\N,"N"
6323,"Lufthansa Regional (Cityline)",\N,\N,\N,\N,\N,"N"
6322,"Swiss",\N,\N,\N,\N,\N,"Y"
6196,"Globus","","GH","GLP","","Russia","Y"
6359,"Transawen",\N,\N,\N,\N,\N,"N"
6358,"Transaven",\N,\N,\N,\N,\N,"N"
6199,"Wizz Air",\N,\N,\N,\N,\N,"N"
6357,"SWISS Air Lines",\N,\N,\N,\N,\N,"N"
6356,"SWISS European",\N,\N,\N,\N,\N,"N"
6205,"Click Air",\N,\N,\N,\N,\N,"Y"
6355,"US Airways Express",\N,\N,\N,\N,\N,"Y"
6354,"GOL",\N,\N,\N,\N,\N,"Y"
6353,"Air Polonia","","",\N,"","Poland","N"
6376,"WDL Aviation",\N,\N,\N,\N,\N,"Y"
6375,"VLM",\N,\N,\N,\N,\N,"Y"
6215,"Canada 3000","","",\N,"","Canada","N"
6216,"Vision Air",\N,\N,\N,\N,\N,"N"
6217,"Cronus Airlines",\N,\N,\N,\N,\N,"N"
6218,"ORENAIR",\N,\N,\N,\N,\N,"N"
6220,"VIM-AVIA",\N,\N,\N,\N,\N,"N"
6221,"Atlant-Souz",\N,\N,\N,\N,\N,"N"
6222,"Air Kazakhstan","","9Y","KZK","Kazakh","Kazakhstan","Y"
6223,"U2",\N,\N,\N,\N,\N,"N"
6224,"TV",\N,\N,\N,\N,\N,"N"
6225,"LH",\N,\N,\N,\N,\N,"N"
6226,"BD",\N,\N,\N,\N,\N,"N"
6227,"DL",\N,\N,\N,\N,\N,"N"
6228,"Donbassaero",\N,\N,\N,\N,\N,"Y"
6229,"Donbassaero",\N,\N,\N,\N,\N,"Y"
6230,"SCAT Airlines",\N,\N,\N,\N,\N,"Y"
6231,"Rusline",\N,\N,\N,\N,\N,"Y"
6232,"IRS Aero",\N,\N,\N,\N,\N,"N"
6233,"Vnukovo Airlines",\N,\N,\N,\N,\N,"N"
6235,"UTair",\N,\N,\N,\N,\N,"Y"
6321,"United Express (SkyWest)",\N,\N,\N,\N,\N,"Y"
6237,"VimAirlines",\N,\N,\N,\N,\N,"Y"
6238,"Mahalo Air",\N,\N,\N,\N,\N,"N"
6239,"EVA Evergreen Airways",\N,\N,\N,\N,\N,"N"
6240,"Hoga Kusten Flug",\N,\N,\N,\N,\N,"Y"
6241,"KD-avia",\N,\N,\N,\N,\N,"Y"
6242,"VIM-avia",\N,\N,\N,\N,\N,"N"
6243,"Chelyabinsk Air",\N,\N,\N,\N,\N,"N"
6244,"Vnukovo Airlines",\N,\N,\N,\N,\N,"N"
6245,"TomskAvia",\N,\N,\N,\N,\N,"Y"
6246,"UTair",\N,\N,\N,\N,\N,"Y"
6247,"UTair Express",\N,\N,\N,\N,\N,"Y"
6248,"GTK Rossiya",\N,\N,\N,\N,\N,"Y"
6249,"Kras Air - Krasnoyarsk Airlines",\N,\N,\N,\N,\N,"Y"
6250,"Atlant-Soyuz",\N,\N,\N,\N,\N,"N"
6251,"NovosibirskAvia",\N,\N,\N,\N,\N,"N"
6252,"Permskie avialinii",\N,\N,\N,\N,\N,"N"
6253,"Kolavia",\N,\N,\N,\N,\N,"Y"
6254,"SATA Air Azores",\N,\N,\N,\N,\N,"N"
6255,"Transaero",\N,\N,\N,\N,\N,"N"
6256,"Aeroflot",\N,\N,\N,\N,\N,"N"
6257,"Aeroflot",\N,\N,\N,\N,\N,"N"
6258,"Aeroflot (Soviet)",\N,\N,\N,\N,\N,"N"
6259,"EAE",\N,\N,\N,\N,\N,"N"
6344,"CJ",\N,\N,\N,\N,\N,"N"
6303,"V Bird",\N,\N,\N,\N,\N,"N"
6262,"Northwest Airlink / Mesaba",\N,\N,\N,\N,\N,"N"
6263,"US Airways Express",\N,\N,\N,\N,\N,"N"
6264,"DonAvia",\N,\N,\N,\N,\N,"N"
6265,"Kras Air - Krasnoyarsk Airlines",\N,\N,\N,\N,\N,"N"
6266,"Aeroflot",\N,\N,\N,\N,\N,"N"
6302,"V Bird",\N,\N,\N,\N,\N,"N"
6268,"China Northern",\N,\N,\N,\N,\N,"N"
6269,"Rossiya Airlines",\N,\N,\N,\N,\N,"N"
6270,"United Shuttle",\N,\N,\N,\N,\N,"N"
6271,"China Southern",\N,\N,\N,\N,\N,"Y"
6272,"China Eastern",\N,\N,\N,\N,\N,"N"
6273,"Emu Airways",\N,\N,\N,\N,\N,"N"
6274,"Aerocaribe",\N,\N,\N,\N,\N,"N"
6275,"Air South",\N,\N,\N,\N,\N,"N"
6276,"Aeromexico",\N,\N,\N,\N,\N,"N"
6277,"Aero Costa Rica",\N,\N,\N,\N,\N,"N"
6278,"ValuJet",\N,\N,\N,\N,\N,"N"
6279,"Suriname Airways",\N,\N,\N,\N,\N,"N"
6280,"ALM",\N,\N,\N,\N,\N,"N"
6281,"Gonini Airways",\N,\N,\N,\N,\N,"N"
6282,"BWIA",\N,\N,\N,\N,\N,"N"
6283,"Eastern Airlines",\N,\N,\N,\N,\N,"N"
6285,"Gulfstream International Airlines",\N,\N,\N,\N,\N,"N"
6286,"Iberia",\N,\N,\N,\N,\N,"N"
6287,"VLM",\N,\N,\N,\N,\N,"N"
6378,"Airbus Motorfluggruppe",\N,\N,\N,\N,\N,"Y"
6289,"Olympic Airways",\N,\N,\N,\N,\N,"N"
6290,"Mexicana",\N,\N,\N,\N,\N,"N"
6291,"Condor",\N,\N,\N,\N,\N,"N"
6292,"Crossair",\N,\N,\N,\N,\N,"Y"
6293,"Air India",\N,\N,\N,\N,\N,"Y"
6294,"Hamburg Airlines",\N,\N,\N,\N,\N,"N"
6295,"Pan Am",\N,\N,\N,\N,\N,"N"
6296,"East Asia Airlines",\N,\N,\N,\N,\N,"N"
6297,"Thai Airways",\N,\N,\N,\N,\N,"N"
6298,"Passaredo",\N,\N,\N,\N,\N,"N"
6299,"BRA",\N,\N,\N,\N,\N,"N"
6300,"BRA",\N,\N,\N,\N,\N,"N"
6301,"BRA",\N,\N,\N,\N,\N,"N"
6383,"Condor",\N,\N,\N,\N,\N,"N"
6384,"SAS",\N,\N,\N,\N,\N,"N"
6385,"VBird",\N,\N,\N,\N,\N,"N"
6386,"Cranfield Laboratory",\N,\N,\N,\N,\N,"N"
6387,"LTU",\N,\N,\N,\N,\N,"N"
6388,"British Airways CityExpress",\N,\N,\N,\N,\N,"N"
6389,"British Airways CityFlyer",\N,\N,\N,\N,\N,"N"
6390,"Go",\N,\N,\N,\N,\N,"N"
6391,"British World Airways",\N,\N,\N,\N,\N,"N"
6392,"KLM",\N,\N,\N,\N,\N,"N"
6393,"KLM Excel",\N,\N,\N,\N,\N,"N"
6394,"KLM uk",\N,\N,\N,\N,\N,"N"
6395,"Deutsche BA",\N,\N,\N,\N,\N,"N"
6396,"Thai Airways",\N,\N,\N,\N,\N,"N"
6397,"Condor",\N,\N,\N,\N,\N,"N"
6398,"Hapag Lloyd Express",\N,\N,\N,\N,\N,"N"
6399,"Private",\N,\N,\N,\N,\N,"N"
6400,"LTU",\N,\N,\N,\N,\N,"N"
6401,"Frisia-Luftverkehr GmbH",\N,\N,\N,\N,\N,"N"
6402,"gexx",\N,\N,\N,\N,\N,"N"
6403,"Avio Express",\N,\N,\N,\N,\N,"N"
6404,"Austrian",\N,\N,\N,\N,\N,"N"
6405,"China Eastern",\N,\N,\N,\N,\N,"N"
6406,"USAirways",\N,\N,\N,\N,\N,"N"
6407,"Hapag-Lloyd Fluggesellschaft",\N,\N,\N,\N,\N,"N"
6408,"British Midlands",\N,\N,\N,\N,\N,"N"
6409,"Lan Chile",\N,\N,\N,\N,\N,"N"
6410,"Privatflug",\N,\N,\N,\N,\N,"N"
6411,"Nordeste",\N,\N,\N,\N,\N,"N"
6412,"Iberia",\N,\N,\N,\N,\N,"N"
6413,"Union des Transports A",\N,\N,\N,\N,\N,"N"
6414,"SWISS",\N,\N,\N,\N,\N,"Y"
6415,"Austrian",\N,\N,\N,\N,\N,"Y"
6416,"Sansa Regional",\N,\N,\N,\N,\N,"Y"
6417,"Aero Lloyd",\N,\N,\N,\N,\N,"N"
6418,"Aero Lloyd",\N,\N,\N,\N,\N,"N"
6419,"SWISS",\N,\N,\N,\N,\N,"Y"
6420,"TUIfly",\N,\N,\N,\N,\N,"Y"
6421,"Condor",\N,\N,\N,\N,\N,"N"
6422,"Transavia Airlines",\N,\N,\N,\N,\N,"Y"
6423,"V Bird",\N,\N,\N,\N,\N,"N"
6424,"V Bird",\N,\N,\N,\N,\N,"N"
6425,"British European Airways","","",\N,"","ALL","N"
6426,"PeachAir",\N,\N,\N,\N,\N,"N"
6427,"Aeroflot",\N,\N,\N,\N,\N,"Y"
6428,"Austrian",\N,\N,\N,\N,\N,"Y"
6429,"Tunis Air",\N,\N,\N,\N,\N,"Y"
6430,"Egypt Air",\N,\N,\N,\N,\N,"Y"
6431,"Al-Jazeera Airlines",\N,\N,\N,\N,\N,"Y"
6432,"WinAir",\N,\N,\N,\N,\N,"Y"
6433,"JetBlue",\N,\N,\N,\N,\N,"Y"
6434,"American Eagle",\N,\N,\N,\N,\N,"Y"
6435,"Aero Condor",\N,\N,\N,\N,\N,"N"
6436,"Thai Airways",\N,\N,\N,\N,\N,"N"
6437,"TACV Cabo Verde Airlines",\N,\N,\N,\N,\N,"N"
6438,"LAM Linhas A",\N,\N,\N,\N,\N,"N"
6439,"AOM",\N,\N,\N,\N,\N,"N"
6440,"PGA Portugalia Airlines",\N,\N,\N,\N,\N,"N"
6441,"SGA",\N,\N,\N,\N,\N,"N"
6442,"Aerogaviota",\N,\N,\N,\N,\N,"N"
6443,"Swiss",\N,\N,\N,\N,\N,"Y"
6444,"Go",\N,\N,\N,\N,\N,"N"
6445,"Air Polonia",\N,\N,\N,\N,\N,"N"
6446,"Go",\N,\N,\N,\N,\N,"N"
6447,"China United Airlines",\N,\N,\N,\N,\N,"Y"
6448,"COExpress",\N,\N,\N,\N,\N,"Y"
6449,"Sabena",\N,\N,\N,\N,\N,"N"
6450,"GOL",\N,\N,\N,\N,\N,"Y"
6451,"SWISS",\N,\N,\N,\N,\N,"Y"
6452,"Styrian Spirit",\N,\N,\N,\N,\N,"N"
6453,"Condor",\N,\N,\N,\N,\N,"N"
6454,"LGW-Luftfahrtgesellschaft Walter",\N,\N,\N,\N,\N,"N"
6455,"NextJet",\N,\N,\N,\N,\N,"Y"
6456,"Military",\N,\N,\N,\N,\N,"N"
6457,"US Airways Express",\N,\N,\N,\N,\N,"Y"
6458,"Rossiya-Russian Airline",\N,\N,\N,\N,\N,"N"
6459,"Seawings",\N,\N,\N,\N,\N,"N"
6460,"DOT.LT",\N,\N,\N,\N,\N,"Y"
6461,"Air Berlin op. by Germania",\N,\N,\N,\N,\N,"Y"
6462,"Skyeurope Airlines",\N,\N,\N,\N,\N,"Y"
6463,"Air One CityLiner",\N,\N,\N,\N,\N,"Y"
6464,"bmi British Midland International",\N,\N,\N,\N,\N,"Y"
6465,"Fly Niki",\N,\N,\N,\N,\N,"N"
6466,"Sterling.dk",\N,\N,\N,\N,\N,"N"
6467,"Tunis Air",\N,\N,\N,\N,\N,"N"
6468,"AB Aebal",\N,\N,\N,\N,\N,"N"
6469,"Swiss",\N,\N,\N,\N,\N,"Y"
6470,"Biman - Bangladesh Airlines",\N,\N,\N,\N,\N,"N"
6471,"Condor",\N,\N,\N,\N,\N,"N"
6472,"VT",\N,\N,\N,\N,\N,"N"
6473,"YN",\N,\N,\N,\N,\N,"N"
6474,"RJ",\N,\N,\N,\N,\N,"Y"
6475,"AH",\N,\N,\N,\N,\N,"Y"
6476,"AY",\N,\N,\N,\N,\N,"N"
6477,"NB",\N,\N,\N,\N,\N,"N"
6478,"QI",\N,\N,\N,\N,\N,"N"
6479,"LH",\N,\N,\N,\N,\N,"Y"
6480,"UA",\N,\N,\N,\N,\N,"Y"
6481,"HF",\N,\N,\N,\N,\N,"Y"
6482,"X3",\N,\N,\N,\N,\N,"Y"
6483,"TK",\N,\N,\N,\N,\N,"Y"
6484,"XQ",\N,\N,\N,\N,\N,"Y"
6485,"YK",\N,\N,\N,\N,\N,"Y"
6486,"D9",\N,\N,\N,\N,\N,"Y"
6487,"JK",\N,\N,\N,\N,\N,"Y"
6488,"SQ",\N,\N,\N,\N,\N,"Y"
6489,"4L",\N,\N,\N,\N,\N,"Y"
6490,"KC",\N,\N,\N,\N,\N,"Y"
6491,"RB",\N,\N,\N,\N,\N,"Y"
6492,"AA",\N,\N,\N,\N,\N,"Y"
6493,"PK",\N,\N,\N,\N,\N,"Y"
6494,"A3",\N,\N,\N,\N,\N,"Y"
6564,"Valujet",\N,\N,\N,\N,\N,"N"
6499,"Britannia",\N,\N,\N,\N,\N,"N"
6500,"Continental",\N,\N,\N,\N,\N,"N"
6501,"Virgin Atlantic",\N,\N,\N,\N,\N,"N"
6502,"Delta",\N,\N,\N,\N,\N,"N"
6503,"United",\N,\N,\N,\N,\N,"N"
6504,"Ansett",\N,\N,\N,\N,\N,"N"
6505,"KLM",\N,\N,\N,\N,\N,"N"
6506,"	US Airways",\N,\N,\N,\N,\N,"N"
6507,"IcelandExpress",\N,\N,\N,\N,\N,"Y"
6508,"Austrian",\N,\N,\N,\N,\N,"N"
6509,"Tango",\N,\N,\N,\N,\N,"N"
6510,"Singapore",\N,\N,\N,\N,\N,"N"
6511,"Thai Air",\N,\N,\N,\N,\N,"N"
6512,"ANA",\N,\N,\N,\N,\N,"N"
6513,"	ANA",\N,\N,\N,\N,\N,"N"
6514,"Virgin",\N,\N,\N,\N,\N,"N"
6515,"America West",\N,\N,\N,\N,\N,"N"
6516,"Delta Song",\N,\N,\N,\N,\N,"N"
6517,"Emirates",\N,\N,\N,\N,\N,"N"
6518,"",\N,\N,\N,\N,\N,"N"
6519,"",\N,\N,\N,\N,\N,"N"
6520,"Sterling",\N,\N,\N,\N,\N,"N"
6522,"US Helicopter",\N,\N,\N,\N,\N,"Y"
6523,"Pan Am",\N,\N,\N,\N,\N,"N"
6524,"GOL",\N,\N,\N,\N,\N,"N"
6525,"Air Nikki",\N,\N,\N,\N,\N,"Y"
6526,"Rossiya-Russian Airline",\N,\N,\N,\N,\N,"N"
6527,"Aeromexico",\N,\N,\N,\N,\N,"Y"
6528,"Swiss",\N,\N,\N,\N,\N,"N"
6529,"Aviaco",\N,\N,\N,\N,\N,"N"
6530,"Danair",\N,\N,\N,\N,\N,"N"
6531,"KLM",\N,\N,\N,\N,\N,"N"
6532,"Monarch",\N,\N,\N,\N,\N,"N"
6533,"Ansett NZ",\N,\N,\N,\N,\N,"N"
6534,"Hawaiian",\N,\N,\N,\N,\N,"N"
6535,"Iberia",\N,\N,\N,\N,\N,"N"
6536,"SAS",\N,\N,\N,\N,\N,"N"
6537,"Aeromexico",\N,\N,\N,\N,\N,"N"
6538,"British Midland",\N,\N,\N,\N,\N,"N"
6539,"Continental",\N,\N,\N,\N,\N,"N"
6540,"Atlantic",\N,\N,\N,\N,\N,"N"
6541,"Sosa",\N,\N,\N,\N,\N,"N"
6542,"Northwest",\N,\N,\N,\N,\N,"N"
6543,"ALM",\N,\N,\N,\N,\N,"N"
6544,"Falcon",\N,\N,\N,\N,\N,"N"
6545,"Lan Chile",\N,\N,\N,\N,\N,"N"
6546,"Alaska",\N,\N,\N,\N,\N,"N"
6547,"Tim Air",\N,\N,\N,\N,\N,"Y"
6548,"Wizzair",\N,\N,\N,\N,\N,"Y"
6549,"AirAsia X",\N,\N,\N,\N,\N,"Y"
6550,"Skyeurope Airlines",\N,\N,\N,\N,\N,"Y"
6551,"Condor",\N,\N,\N,\N,\N,"Y"
6552,"Vueling",\N,\N,\N,\N,\N,"N"
