AF,137,GRU,2564,CDG,1382,,0,77W 332 772
AF,137,GVA,1665,BIQ,1280,Y,0,ER4
AF,137,GVA,1665,CDG,1382,,0,321 320 319 318
AF,137,GYD,2922,CDG,1382,Y,0,319
AF,137,HAJ,352,CDG,1382,Y,0,ER4 E70
AF,137,HAM,342,CDG,1382,,0,320 318 319 321
AF,137,HAM,342,LYS,1335,Y,0,CRJ
AF,137,HAN,3199,CDG,1382,Y,0,772
AF,137,HAV,1909,CDG,1382,,0,77W
AF,137,HEL,421,CDG,1382,Y,0,320 321 E90
AF,137,HKG,3077,CDG,1382,,0,772 77W
AF,137,HND,2359,CDG,1382,Y,0,777
AF,137,IAD,3714,CDG,1382,,0,772 77W
AF,137,IAH,3550,CDG,1382,,0,77W 772
AF,137,ICN,3930,CDG,1382,,0,77W 772
AF,137,IST,1701,CDG,1382,,0,320 319
AF,137,JED,2072,CDG,1382,,0,332
AF,137,JED,2072,JIB,4119,,0,332
AF,137,JFK,3797,BCN,1218,Y,0,333
AF,137,JFK,3797,CDG,1382,,0,343 77W 388 772
AF,137,JFK,3797,DUB,599,Y,0,752
AF,137,JFK,3797,FRA,340,Y,0,752
AF,137,JFK,3797,MAD,1229,Y,0,764
AF,137,JFK,3797,NCE,1354,Y,0,767
AF,137,JFK,3797,SNN,603,Y,0,752
AF,137,JFK,3797,TXL,351,Y,0,767
AF,137,JIB,4119,JED,2072,,0,332
AF,137,JNB,813,CDG,1382,,0,388
AF,137,KBP,2939,CDG,1382,,0,319
AF,137,KIX,3992,CDG,1382,,0,772 77W
AF,137,LAD,951,CDG,1382,,0,77W
AF,137,LAX,3484,CDG,1382,,0,77W 772
AF,137,LAX,3484,PPT,4075,,0,772
AF,137,LBV,970,CDG,1382,,0,77W
AF,137,LCY,503,AMS,580,Y,0,AR8
AF,137,LCY,503,ANR,299,Y,0,F50
AF,137,LCY,503,BVE,1278,Y,0,AR8
AF,137,LCY,503,DND,540,Y,0,F50
AF,137,LCY,503,DOL,1408,Y,0,F50
AF,137,LCY,503,DUB,599,Y,0,AR8
AF,137,LCY,503,EDI,535,Y,0,AR8
AF,137,LCY,503,EIN,585,Y,0,F50
AF,137,LCY,503,FLR,1563,Y,0,AR8
AF,137,LCY,503,LIN,1529,Y,0,AR8
AF,137,LCY,503,LUX,629,Y,0,F50
AF,137,LCY,503,NTE,1418,Y,0,F50
AF,137,LCY,503,ORY,1386,Y,0,F50
AF,137,LCY,503,PUF,1274,Y,0,AR8
AF,137,LCY,503,RTM,591,Y,0,F50
AF,137,LDE,1276,ORY,1386,Y,0,CRK
AF,137,LED,2948,CDG,1382,,0,319
AF,137,LEJ,348,CDG,1382,,0,ER4
AF,137,LFW,298,CDG,1382,,0,343
AF,137,LGW,502,ATL,3682,Y,0,767
AF,137,LHR,507,CDG,1382,,0,321 320 319 AT7
AF,137,LIG,1270,LYS,1335,Y,0,AT4
AF,137,LIG,1270,SOU,495,Y,0,DH4
AF,137,LIL,1399,AJA,1324,Y,0,E70
AF,137,LIL,1399,BOD,1264,Y,0,ER4 ER3
AF,137,LIL,1399,LYS,1335,,0,E90 E70
AF,137,LIL,1399,MRS,1353,Y,0,E70 E90
AF,137,LIL,1399,NCE,1354,,0,E70 E90 319 318
AF,137,LIL,1399,NTE,1418,Y,0,ER4
AF,137,LIL,1399,SXB,1435,Y,0,ER3 ER4
AF,137,LIL,1399,TLS,1273,Y,0,E90 E70 ER4
AF,137,LIN,1529,BRI,1501,Y,0,32S
AF,137,LIN,1529,CDG,1382,,0,320 321 318 319
AF,137,LIN,1529,CTA,1509,Y,0,321 320
AF,137,LIN,1529,FRA,340,Y,0,E70
AF,137,LIN,1529,LCY,503,Y,0,AR8
AF,137,LIN,1529,NAP,1561,Y,0,32S M82
AF,137,LIN,1529,ORY,1386,Y,0,319 32S
AF,137,LIN,1529,PMO,1512,Y,0,32S M82
AF,137,LIN,1529,REG,1514,Y,0,320
AF,137,LIN,1529,SUF,1508,Y,0,M82
AF,137,LIS,1638,BOD,1264,Y,0,ER4
AF,137,LIS,1638,CDG,1382,,0,320 321 319
AF,137,LJU,1569,CDG,1382,,0,ER4
AF,137,LOS,273,CDG,1382,,0,77W
AF,137,LRH,6493,SOU,495,Y,0,DH4
AF,137,LRT,1409,LYS,1335,Y,0,ER4
AF,137,LRT,1409,ORY,1386,Y,0,CR7
AF,137,LUX,629,CDG,1382,Y,0,ER4
AF,137,LUX,629,LCY,503,Y,0,F50
AF,137,LYS,1335,AJA,1324,Y,0,AT7 320
AF,137,LYS,1335,AMS,580,,0,CRK 318
AF,137,LYS,1335,BCN,1218,Y,0,CRJ CR7
AF,137,LYS,1335,BES,1403,Y,0,CR7
AF,137,LYS,1335,BHX,469,Y,0,CRJ
AF,137,LYS,1335,BIA,1321,Y,0,AT7 320 735
AF,137,LYS,1335,BIQ,1280,Y,0,E70 E90 ER4
AF,137,LYS,1335,BLQ,1538,Y,0,ER3
AF,137,LYS,1335,BOD,1264,,0,318 319
AF,137,LYS,1335,BRU,302,Y,0,ER4 ER3
AF,137,LYS,1335,BSL,4053,Y,0,AT5 ER4
AF,137,LYS,1335,CDG,1382,,0,320 319 318
AF,137,LYS,1335,CFE,1330,Y,0,ER3 ER4
AF,137,LYS,1335,CFR,1412,Y,0,CR7 CRJ
AF,137,LYS,1335,DUS,345,Y,0,CRJ
AF,137,LYS,1335,ETZ,1320,Y,0,ER4 AT7 AT5
AF,137,LYS,1335,FCO,1555,Y,0,CR7 CR9
AF,137,LYS,1335,FLR,1563,Y,0,AT5
AF,137,LYS,1335,HAM,342,Y,0,CRJ
AF,137,LYS,1335,LIG,1270,Y,0,AT4
AF,137,LYS,1335,LIL,1399,,0,E90 E70
AF,137,LYS,1335,LRT,1409,Y,0,ER4
AF,137,LYS,1335,MPL,1359,Y,0,AT5
AF,137,LYS,1335,MRS,1353,,0,AT7
AF,137,LYS,1335,MXP,1524,Y,0,ER4 ER3
AF,137,LYS,1335,NCE,1354,,0,318 319
AF,137,LYS,1335,NTE,1418,,0,318 319 CR9
AF,137,LYS,1335,ORY,1386,,0,AT7 CR7
AF,137,LYS,1335,PRG,1587,Y,0,CRJ CR7
AF,137,LYS,1335,PUF,1274,Y,0,AT7 ER4
AF,137,LYS,1335,RNS,1415,Y,0,CR9 CRJ
AF,137,LYS,1335,STR,350,Y,0,AT5
AF,137,LYS,1335,SXB,1435,Y,0,CRK
AF,137,LYS,1335,TLS,1273,,0,318 319 320
AF,137,LYS,1335,TUN,287,,0,318
AF,137,LYS,1335,VCE,1551,Y,0,ER4 E70
AF,137,LYS,1335,VIE,1613,Y,0,CRJ
AF,137,MAD,1229,ATL,3682,Y,0,764
AF,137,MAD,1229,CDG,1382,,0,321 320 319 318
AF,137,MAD,1229,JFK,3797,Y,0,764
AF,137,MAD,1229,ORY,1386,Y,0,738 E90
AF,137,MAN,478,ANR,299,Y,0,F50
AF,137,MAN,478,CDG,1382,,0,321 320 318 319
AF,137,MAN,478,NTE,1418,Y,0,DH4
AF,137,MEX,1824,CDG,1382,,0,772
AF,137,MIA,3576,CDG,1382,,0,744
AF,137,MIA,3576,PAP,1897,,0,320
AF,137,MLH,1423,BSL,4053,Y,0,E70 ER4 AR8 AT5
AF,137,MLH,1423,ORY,1386,,0,100 319 CRK
AF,137,MPL,1359,CDG,1382,,0,320 318 319
AF,137,MPL,1359,LYS,1335,Y,0,AT5
AF,137,MPL,1359,NTE,1418,Y,0,ER4
AF,137,MPL,1359,ORY,1386,,0,321 320 100 319
AF,137,MRS,1353,AJA,1324,Y,0,319
AF,137,MRS,1353,ALG,210,,0,319
AF,137,MRS,1353,AMS,580,Y,0,F70 E90
AF,137,MRS,1353,BIA,1321,Y,0,319 AT7
AF,137,MRS,1353,BOD,1264,Y,0,ER4 E90 ER3
AF,137,MRS,1353,CDG,1382,,0,321 320 319
AF,137,MRS,1353,CLY,1322,Y,0,AT7
AF,137,MRS,1353,FCO,1555,Y,0,AT7
AF,137,MRS,1353,FSC,1323,Y,0,AT7
AF,137,MRS,1353,LIL,1399,Y,0,E70 E90
AF,137,MRS,1353,LYS,1335,,0,AT7
AF,137,MRS,1353,NTE,1418,Y,0,CRK CR7
AF,137,MRS,1353,ORY,1386,,0,320 319 321
AF,137,MRS,1353,RNS,1415,Y,0,CRJ
AF,137,MRS,1353,SXB,1435,Y,0,ER4
AF,137,MRS,1353,TLS,1273,Y,0,E70 ER4
AF,137,MRS,1353,TUN,287,,0,319 320
AF,137,MRU,893,CDG,1382,,0,744
AF,137,MSP,3858,CDG,1382,Y,0,767
AF,137,MUC,346,ATL,3682,Y,0,764
AF,137,MUC,346,CDG,1382,,0,319 318 320
AF,137,MUC,346,FCO,1555,Y,0,32S
AF,137,MXP,1524,CDG,1382,,0,320 319 318
AF,137,MXP,1524,LYS,1335,Y,0,ER4 ER3
AF,137,MXP,1524,NTE,1418,Y,0,ER4
AF,137,MXP,1524,TLS,1273,Y,0,ER4 ER3
AF,137,NAP,1561,CDG,1382,,0,321
AF,137,NAP,1561,LIN,1529,Y,0,32S M82
AF,137,NBO,4059,CDG,1382,Y,0,763
AF,137,NCE,1354,AJA,1324,Y,0,AT7
AF,137,NCE,1354,AMS,580,Y,0,E90 F70
AF,137,NCE,1354,BES,1403,Y,0,CRJ
AF,137,NCE,1354,BIA,1321,Y,0,AT7
AF,137,NCE,1354,BIQ,1280,Y,0,E70
AF,137,NCE,1354,BOD,1264,,0,E70
AF,137,NCE,1354,CDG,1382,,0,319 320 321 318
AF,137,NCE,1354,CFE,1330,Y,0,ER3 ER4
AF,137,NCE,1354,CLY,1322,Y,0,AT7
AF,137,NCE,1354,ETZ,1320,Y,0,ER4
AF,137,NCE,1354,FCO,1555,Y,0,32S
AF,137,NCE,1354,FSC,1323,Y,0,AT7
AF,137,NCE,1354,JFK,3797,Y,0,767
AF,137,NCE,1354,LIL,1399,,0,E70 E90 319 318
AF,137,NCE,1354,LYS,1335,,0,318 319
AF,137,NCE,1354,NTE,1418,Y,0,E90 ER4
AF,137,NCE,1354,ORY,1386,,0,321 319 320
AF,137,NCE,1354,RNS,1415,Y,0,CRJ
AF,137,NCE,1354,SOU,495,Y,0,E95
AF,137,NCE,1354,SXB,1435,,0,CRK E70
AF,137,NCE,1354,TLS,1273,Y,0,AT7
AF,137,NCE,1354,TUN,287,,0,319
AF,137,NCL,521,CDG,1382,Y,0,CR7
AF,137,NCY,1339,ORY,1386,,0,AT5
AF,137,NDJ,999,CDG,1382,,0,319
AF,137,NIM,280,CDG,1382,,0,343
AF,137,NKC,1094,CDG,1382,,0,332
AF,137,NRT,2279,AMS,580,Y,0,74E
AF,137,NRT,2279,CDG,1382,,0,772
AF,137,NSI,4161,CDG,1382,,0,77W
AF,137,NTE,1418,AJA,1324,Y,0,CR9
AF,137,NTE,1418,AMS,580,Y,0,ER4
AF,137,NTE,1418,BIA,1321,Y,0,E90
AF,137,NTE,1418,BOD,1264,Y,0,ER3 ER4
AF,137,NTE,1418,CDG,1382,,0,320 318 E90 319
AF,137,NTE,1418,CFE,1330,Y,0,ER4 ER3
AF,137,NTE,1418,LCY,503,Y,0,F50
AF,137,NTE,1418,LIL,1399,Y,0,ER4
AF,137,NTE,1418,LYS,1335,,0,319 318 CR9
AF,137,NTE,1418,MAN,478,Y,0,DH4
AF,137,NTE,1418,MPL,1359,Y,0,ER4
AF,137,NTE,1418,MRS,1353,Y,0,CRK CR7
AF,137,NTE,1418,MXP,1524,Y,0,ER4
AF,137,NTE,1418,NCE,1354,Y,0,E90 ER4
AF,137,NTE,1418,ORY,1386,,0,F50
AF,137,NTE,1418,SXB,1435,Y,0,CRJ
AF,137,NTE,1418,TLS,1273,Y,0,CR7
AF,137,NUE,347,CDG,1382,Y,0,ER4 E70
AF,137,ORD,3830,CDG,1382,,0,343
AF,137,ORY,1386,AJA,1324,,0,321 320
AF,137,ORY,1386,ALC,1212,Y,0,E90
AF,137,ORY,1386,BCN,1218,,0,CRJ
AF,137,ORY,1386,BES,1403,,0,319 320 100
AF,137,ORY,1386,BIA,1321,,0,321 77W 319 320
AF,137,ORY,1386,BIQ,1280,,0,319 321 320 100
AF,137,ORY,1386,BOD,1264,,0,319 321 320
AF,137,ORY,1386,BRN,1676,,0,AT5
AF,137,ORY,1386,CAY,2774,,0,343
AF,137,ORY,1386,CFE,1330,,0,100 CRK CRJ
AF,137,ORY,1386,CLY,1322,,0,320 321
AF,137,ORY,1386,FDF,2878,,0,77W
AF,137,ORY,1386,FSC,1323,,0,320
AF,137,ORY,1386,LCY,503,Y,0,F50
AF,137,ORY,1386,LDE,1276,Y,0,CRK
AF,137,ORY,1386,LIN,1529,Y,0,32S 319
AF,137,ORY,1386,LRT,1409,Y,0,CR7
AF,137,ORY,1386,LYS,1335,,0,AT7 CR7
AF,137,ORY,1386,MAD,1229,Y,0,E90 738
AF,137,ORY,1386,MLH,1423,,0,319 CRK 100
AF,137,ORY,1386,MPL,1359,,0,320 100 319 321
AF,137,ORY,1386,MRS,1353,,0,319 320 321
AF,137,ORY,1386,NCE,1354,,0,321 319 320
AF,137,ORY,1386,NCY,1339,,0,AT5
AF,137,ORY,1386,NTE,1418,,0,F50
AF,137,ORY,1386,PGF,1356,,0,CRK 319 100 320
AF,137,ORY,1386,PMI,3998,Y,0,738
AF,137,ORY,1386,PTP,2881,,0,77W
AF,137,ORY,1386,PUF,1274,,0,319 320 CRK 100 CR7
AF,137,ORY,1386,RDZ,1289,Y,0,CRJ
AF,137,ORY,1386,RUN,916,,0,77W
AF,137,ORY,1386,SOU,495,Y,0,DH4
AF,137,ORY,1386,SUF,1508,,0,320
AF,137,ORY,1386,SXB,1435,,0,100 CRJ CRK 319
AF,137,ORY,1386,TLN,1438,,0,320 319 321
AF,137,ORY,1386,TLS,1273,,0,319 320 321
AF,137,ORY,1386,UIP,1417,Y,0,CR7
AF,137,OSL,644,CDG,1382,,0,E90
AF,137,OTP,1657,CDG,1382,,0,320 319
AF,137,OUA,246,CDG,1382,,0,332 343
AF,137,OUA,246,NIM,280,,0,343
AF,137,OVD,1214,CDG,1382,Y,0,ER4
AF,137,PAP,1897,MIA,3576,,0,320
AF,137,PAP,1897,PTP,2881,,0,320
AF,137,PEK,3364,CDG,1382,,0,77W
AF,137,PGF,1356,ORY,1386,,0,100 CRK 319 320
AF,137,PHC,275,LOS,273,,0,77W
AF,137,PHL,3752,CDG,1382,Y,0,752
AF,137,PIT,3570,CDG,1382,Y,0,752
AF,137,PMI,3998,ORY,1386,Y,0,738
AF,137,PMO,1512,LIN,1529,Y,0,32S M82
AF,137,PNH,3034,BKK,3885,,0,343
AF,137,PNR,886,CDG,1382,,0,332
AF,137,PPT,4075,LAX,3484,,0,772
AF,137,PRG,1587,CDG,1382,,0,E90 320 319
AF,137,PRG,1587,LYS,1335,Y,0,CRJ CR7
AF,137,PSA,1562,CDG,1382,,0,CR7
AF,137,PTP,2881,FDF,2878,,0,320
AF,137,PTP,2881,ORY,1386,,0,77W
AF,137,PTP,2881,PAP,1897,,0,320
AF,137,PTP,2881,SDQ,1762,,0,320
AF,137,PUF,1274,AMS,580,Y,0,AR8
AF,137,PUF,1274,CDG,1382,,0,E90 318 319
AF,137,PUF,1274,DUB,599,Y,0,AR8
AF,137,PUF,1274,LCY,503,Y,0,AR8
AF,137,PUF,1274,LYS,1335,Y,0,AT7 ER4
AF,137,PUF,1274,ORY,1386,,0,320 319 CRK 100 CR7
AF,137,PUJ,1760,CDG,1382,,0,744
AF,137,PUJ,1760,SDQ,1762,,0,744
AF,137,PVG,3406,CDG,1382,,0,77W
AF,137,RBA,1072,CDG,1382,,0,319 320
AF,137,RDZ,1289,ORY,1386,Y,0,CRJ
AF,137,REG,1514,LIN,1529,Y,0,320
AF,137,RNS,1415,CDG,1382,Y,0,AT7 CRJ
AF,137,RNS,1415,EXT,552,Y,0,DH4
AF,137,RNS,1415,LYS,1335,Y,0,CR9 CRJ
AF,137,RNS,1415,MRS,1353,Y,0,CRJ
AF,137,RNS,1415,NCE,1354,Y,0,CRJ
AF,137,RNS,1415,SOU,495,Y,0,DH4
AF,137,RNS,1415,TLS,1273,Y,0,CRJ
AF,137,ROB,1063,CKY,4162,,0,332
AF,137,RTM,591,LCY,503,Y,0,F50
AF,137,RUH,2082,CDG,1382,,0,332
AF,137,RUN,916,ORY,1386,,0,77W
AF,137,SCL,2650,CDG,1382,,0,772
AF,137,SDQ,1762,CDG,1382,,0,744
AF,137,SDQ,1762,FDF,2878,,0,320
AF,137,SEA,3577,CDG,1382,,0,343 332
AF,137,SEZ,994,CDG,1382,Y,0,763
AF,137,SFO,3469,CDG,1382,,0,744
AF,137,SGN,3205,CDG,1382,,0,77W
AF,137,SIN,3316,CDG,1382,,0,77W
AF,137,SLC,3536,CDG,1382,Y,0,767
AF,137,SNN,603,JFK,3797,Y,0,752
AF,137,SOF,1194,CDG,1382,,0,319
AF,137,SOU,495,AVN,1361,Y,0,DH4
AF,137,SOU,495,BES,1403,Y,0,DH4
AF,137,SOU,495,EGC,1265,Y,0,DH4 E95
AF,137,SOU,495,LIG,1270,Y,0,DH4
AF,137,SOU,495,LRH,6493,Y,0,DH4
AF,137,SOU,495,NCE,1354,Y,0,E95
AF,137,SOU,495,ORY,1386,Y,0,DH4
AF,137,SOU,495,RNS,1415,Y,0,DH4
AF,137,SSG,891,CDG,1382,,0,319
AF,137,STR,350,ATL,3682,Y,0,767
AF,137,STR,350,CDG,1382,,0,318 319 320
AF,137,STR,350,LYS,1335,Y,0,AT5
AF,137,SUF,1508,LIN,1529,Y,0,M82
AF,137,SUF,1508,ORY,1386,,0,320
AF,137,SVO,2985,CDG,1382,,0,320 321 319
AF,137,SXB,1435,AMS,580,Y,0,ER4 ER3
AF,137,SXB,1435,BOD,1264,Y,0,ER4
AF,137,SXB,1435,CDG,1382,,0,E70
AF,137,SXB,1435,LIL,1399,Y,0,ER3 ER4
AF,137,SXB,1435,LYS,1335,Y,0,CRK
AF,137,SXB,1435,MRS,1353,Y,0,ER4
AF,137,SXB,1435,NCE,1354,,0,CRK E70
AF,137,SXB,1435,NTE,1418,Y,0,CRJ
AF,137,SXB,1435,ORY,1386,,0,CRK 100 CRJ 319
AF,137,SXB,1435,TLS,1273,Y,0,ER4 E70
AF,137,SXM,2899,CDG,1382,,0,343
AF,137,TLN,1438,ORY,1386,,0,319 320 321
AF,137,TLS,1273,AJA,1324,Y,0,E90
AF,137,TLS,1273,AMS,580,Y,0,E90
AF,137,TLS,1273,CDG,1382,,0,321 320 319
AF,137,TLS,1273,DUS,345,Y,0,ER4
AF,137,TLS,1273,FCO,1555,Y,0,E70 CR9 E90
AF,137,TLS,1273,LIL,1399,Y,0,E90 E70 ER4
AF,137,TLS,1273,LYS,1335,,0,319 318 320
AF,137,TLS,1273,MRS,1353,Y,0,E70 ER4
AF,137,TLS,1273,MXP,1524,Y,0,ER4 ER3
AF,137,TLS,1273,NCE,1354,Y,0,AT7
AF,137,TLS,1273,NTE,1418,Y,0,CR7
AF,137,TLS,1273,ORY,1386,,0,319 320 321
AF,137,TLS,1273,RNS,1415,Y,0,CRJ
AF,137,TLS,1273,SXB,1435,Y,0,ER4 E70
AF,137,TLV,1590,CDG,1382,,0,320
AF,137,TNR,918,CDG,1382,,0,343
AF,137,TRN,1526,CDG,1382,,0,318 AR8 319
AF,137,TRN,1526,TXL,351,Y,0,319
AF,137,TUN,287,CDG,1382,,0,320 319 321
AF,137,TUN,287,LYS,1335,,0,318
AF,137,TUN,287,MRS,1353,,0,319 320
AF,137,TUN,287,NCE,1354,,0,319
AF,137,TXL,351,CDG,1382,,0,320 319 321
AF,137,TXL,351,JFK,3797,Y,0,767
AF,137,TXL,351,TRN,1526,Y,0,319
AF,137,UIP,1417,ORY,1386,Y,0,CR7
AF,137,VCE,1551,CDG,1382,,0,318 320 321 319
AF,137,VCE,1551,LYS,1335,Y,0,ER4 E70
AF,137,VGO,1250,CDG,1382,Y,0,ER4 E90 E70
AF,137,VIE,1613,CDG,1382,,0,320 319 318
AF,137,VIE,1613,LYS,1335,Y,0,CRJ
AF,137,VLC,1246,CDG,1382,Y,0,738
AF,137,VRN,1550,CDG,1382,Y,0,ER4
AF,137,WAW,679,CDG,1382,,0,320 319 318
AF,137,YUL,146,CDG,1382,,0,77W 744 388
AF,137,YYZ,193,CDG,1382,,0,343
AF,137,ZAG,1208,CDG,1382,,0,CR7
AF,137,ZRH,1678,CDG,1382,Y,0,AR8
AH,794,AAE,220,ALG,210,,0,736 ATR 738
AH,794,AAE,220,LYS,1335,,0,738
AH,794,AAE,220,MRS,1353,,0,738
AH,794,AAE,220,ORN,231,,0,ATR
AH,794,AAE,220,ORY,1386,,0,738 736
AH,794,ALC,1212,ORN,231,,0,738
AH,794,ALG,210,AAE,220,,0,ATR 736 738
AH,794,ALG,210,AMM,2170,,0,738
AH,794,ALG,210,AZR,234,,0,ATR 738
AH,794,ALG,210,BCN,1218,,0,738 ATR 736
AH,794,ALG,210,BEY,2177,,0,736 738
AH,794,ALG,210,BJA,209,,0,738 736 ATR
AH,794,ALG,210,BKO,1044,,0,738 736
AH,794,ALG,210,BLJ,5552,,0,ATR 738
AH,794,ALG,210,BOD,1264,,0,738
AH,794,ALG,210,BRU,302,,0,738 736
AH,794,ALG,210,BSK,235,,0,ATR 738
AH,794,ALG,210,CAI,1128,,0,738 330
AH,794,ALG,210,CBH,5553,,0,ATR 738
AH,794,ALG,210,CDG,1382,,0,330 736
AH,794,ALG,210,CMN,1074,,0,738
AH,794,ALG,210,CZL,221,,0,ATR 738 767 736
AH,794,ALG,210,DAM,2236,,0,738
AH,794,ALG,210,DJG,211,,0,738
AH,794,ALG,210,DKR,1084,,0,736
AH,794,ALG,210,DXB,2188,,0,330
AH,794,ALG,210,ETZ,1320,,0,738
AH,794,ALG,210,FCO,1555,,0,736
AH,794,ALG,210,FRA,340,,0,738 736
AH,794,ALG,210,GHA,237,,0,ATR
AH,794,ALG,210,GVA,1665,,0,736 738
AH,794,ALG,210,HME,238,,0,736 738 767 ATR
AH,794,ALG,210,IAM,244,,0,736
AH,794,ALG,210,IST,1701,,0,736 738
AH,794,ALG,210,JED,2072,,0,767
AH,794,ALG,210,LHR,507,,0,738
AH,794,ALG,210,LIL,1399,,0,330 767
AH,794,ALG,210,LYS,1335,,0,736 738 767
AH,794,ALG,210,MAD,1229,,0,738 736
AH,794,ALG,210,MRS,1353,,0,767 ATR 738 330
AH,794,ALG,210,MXP,1524,,0,738 736
AH,794,ALG,210,NCE,1354,,0,736 738
AH,794,ALG,210,NIM,280,,0,736 738
AH,794,ALG,210,NKC,1094,,0,736
AH,794,ALG,210,OGX,243,,0,ATR
AH,794,ALG,210,ORN,231,,0,ATR 738 736 767
AH,794,ALG,210,ORY,1386,,0,330 738 736 767
AH,794,ALG,210,OUA,246,,0,738
AH,794,ALG,210,PEK,3364,,0,330
AH,794,ALG,210,PMI,3998,,0,ATR
AH,794,ALG,210,QSF,6492,,0,738 ATR
AH,794,ALG,210,SVO,2985,,0,736
AH,794,ALG,210,TIN,227,,0,738 736
AH,794,ALG,210,TIP,1157,,0,736
AH,794,ALG,210,TLM,230,,0,736 738
AH,794,ALG,210,TLS,1273,,0,738 736
AH,794,ALG,210,TMR,216,,0,736 738
AH,794,ALG,210,TMX,242,,0,ATR
AH,794,ALG,210,TUN,287,,0,738 330 736
AH,794,ALG,210,YUL,146,,0,330
AH,794,AMM,2170,ALG,210,,0,738
AH,794,AZR,234,ALG,210,,0,ATR 738
AH,794,BCN,1218,ALG,210,,0,738 ATR 736
AH,794,BCN,1218,ORN,231,,0,738
AH,794,BEY,2177,ALG,210,,0,738 736
AH,794,BJA,209,ALG,210,,0,ATR 738 736
AH,794,BJA,209,LYS,1335,,0,738
AH,794,BJA,209,MRS,1353,,0,738
AH,794,BJA,209,ORN,231,,0,ATR
AH,794,BJA,209,ORY,1386,,0,738 736
AH,794,BKO,1044,ALG,210,,0,738 736
AH,794,BLJ,5552,ALG,210,,0,ATR 738
AH,794,BLJ,5552,LYS,1335,,0,738
AH,794,BLJ,5552,MRS,1353,,0,738
AH,794,BLJ,5552,ORN,231,,0,ATR
AH,794,BLJ,5552,ORY,1386,,0,738
AH,794,BOD,1264,ALG,210,,0,738
AH,794,BRU,302,ALG,210,,0,738 736
AH,794,BSK,235,ALG,210,,0,ATR 738
AH,794,BSK,235,LYS,1335,,0,738
AH,794,BSK,235,ORN,231,,0,ATR
AH,794,BSK,235,ORY,1386,,0,738
AH,794,CAI,1128,ALG,210,,0,738 330
AH,794,CBH,5553,ALG,210,,0,ATR 738
AH,794,CDG,1382,ALG,210,,0,330 736
AH,794,CDG,1382,CZL,221,,0,738
AH,794,CDG,1382,ORN,231,,0,738 736
AH,794,CMN,1074,ALG,210,,0,738
AH,794,CMN,1074,ORN,231,,0,738
AH,794,CZL,221,ALG,210,,0,738 ATR 767 736
AH,794,CZL,221,CDG,1382,,0,738
AH,794,CZL,221,LYS,1335,,0,738
AH,794,CZL,221,MLH,1423,,0,738
AH,794,CZL,221,MRS,1353,,0,738
AH,794,CZL,221,NCE,1354,,0,738
AH,794,CZL,221,ORN,231,,0,ATR
AH,794,CZL,221,ORY,1386,,0,738
AH,794,DAM,2236,ALG,210,,0,738
AH,794,DJG,211,ALG,210,,0,738 736
AH,794,DJG,211,TMR,216,,0,738
AH,794,DKR,1084,ALG,210,,0,736
AH,794,DXB,2188,ALG,210,,0,330
AH,794,ETZ,1320,ALG,210,,0,738
AH,794,FCO,1555,ALG,210,,0,736
AH,794,FRA,340,ALG,210,,0,738 736
AH,794,GHA,237,ALG,210,,0,ATR
AH,794,GHA,237,VVZ,214,,0,ATR
AH,794,GVA,1665,ALG,210,,0,736 738
AH,794,HME,238,ALG,210,,0,736 738 767 ATR
AH,794,HME,238,IAM,244,,0,738
AH,794,IAM,244,ALG,210,,0,736
AH,794,IAM,244,HME,238,,0,738
AH,794,IST,1701,ALG,210,,0,738 736
AH,794,LHR,507,ALG,210,,0,738
AH,794,LIL,1399,ALG,210,,0,330 767
AH,794,LYS,1335,AAE,220,,0,738
AH,794,LYS,1335,ALG,210,,0,736 738 767
AH,794,LYS,1335,BJA,209,,0,738
AH,794,LYS,1335,BLJ,5552,,0,738
AH,794,LYS,1335,BSK,235,,0,738
AH,794,LYS,1335,CZL,221,,0,738
AH,794,LYS,1335,ORN,231,,0,738
AH,794,LYS,1335,QSF,6492,,0,738
AH,794,MAD,1229,ALG,210,,0,738 736
AH,794,MLH,1423,CZL,221,,0,738
AH,794,MRS,1353,AAE,220,,0,738
AH,794,MRS,1353,ALG,210,,0,ATR 767 738 330
AH,794,MRS,1353,BJA,209,,0,738
AH,794,MRS,1353,BLJ,5552,,0,738
AH,794,MRS,1353,CZL,221,,0,738
AH,794,MRS,1353,ORN,231,,0,738
AH,794,MRS,1353,TLM,230,,0,738
AH,794,MXP,1524,ALG,210,,0,738 736
AH,794,NCE,1354,ALG,210,,0,736 738
AH,794,NCE,1354,CZL,221,,0,738
AH,794,NIM,280,ALG,210,,0,736 738
AH,794,NKC,1094,ALG,210,,0,736
AH,794,OGX,243,ALG,210,,0,ATR
AH,794,OGX,243,VVZ,214,,0,ATR
AH,794,ORN,231,AAE,220,,0,ATR
AH,794,ORN,231,ALC,1212,,0,738
AH,794,ORN,231,ALG,210,,0,736 ATR 738 767
AH,794,ORN,231,BCN,1218,,0,738
AH,794,ORN,231,BJA,209,,0,ATR
AH,794,ORN,231,BLJ,5552,,0,ATR
AH,794,ORN,231,BSK,235,,0,ATR
AH,794,ORN,231,CDG,1382,,0,736 738
AH,794,ORN,231,CMN,1074,,0,738
AH,794,ORN,231,CZL,221,,0,ATR
AH,794,ORN,231,JED,2072,,0,767
